koi_disposition,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
0,62.060783,134.4944,0.928,28.203000000000007,472.9,2.11,400,6.07,19.9,5526,4.578,0.784,287.24524,38.68808,15.745
0,12.4252735,141.5658,0.171,20.756,84.7,2.37,1299,673.53,36.6,6156,3.703,2.557,297.66504,40.681992,13.046
0,2.17823752,132.00513,0.037000000000000005,2.259,44.0,0.64,1473,1114.8,10.1,6052,4.422,0.969,288.19992,46.149422,14.102
0,1.404674486,131.55621000000002,0.8171,5.056,155.5,0.86,1126,379.5,20.7,4716,4.65,0.609,291.97629,37.668652,14.962
1,12.3101351,141.8765,0.7829999999999999,3.797,263.7,1.51,651,42.42,12.9,5009,4.4910000000000005,0.84,289.85889,48.693851,15.629
1,2.61576515,131.97896,0.25,2.777,120.4,1.06,1379,851.6,15.1,6088,4.4460000000000015,0.958,292.98834,49.48497,15.18
0,409.2452,265.2465,0.0176,13.06,531.2,2.1,244,0.84,12.8,5910,4.466,0.911,289.90698,42.0462,15.42
1,6.94245216,135.95819,0.485,3.491,160.8,1.34,1003,239.39,14.7,6108,4.466,1.03,292.15866,49.63776,15.158
0,200.721168,280.0733,0.234,9.91,822.5,3.32,327,2.72,13.1,5566,4.275,1.17,288.9095200000001,51.930561,15.511
1,9.4061364,137.7073,0.397,4.882,79.5,1.14,981,219.36,13.2,5855,4.24,1.268,292.67773,49.66391,14.09
0,1.489457454,131.99809,0.171,3.028,56.3,1.58,2415,8026.6,29.7,6316,3.908,2.087,284.69278,44.010208,13.09
0,1.181165291,132.42522,0.632,1.013,370.4,1.52,1398,905.88,14.1,5203,4.582,0.747,291.34879,51.256119,15.970999999999998
1,66.37329799999999,174.01595,0.021,8.559,415.0,1.99,471,11.59,13.7,6143,4.47,0.976,285.5575,49.33007,15.37
1,13.61165024,144.16808,0.112,7.617000000000001,95.5,1.46,958,198.73,31.6,6170,4.192,1.499,289.92145,46.74456,12.805
0,0.945829261,132.09286,0.326,1.715,98.2,0.86,1790,2433.01,15.1,5959,4.546,0.8590000000000001,292.01379,42.28875,15.263
0,0.973160836,132.25412,0.034,0.8640000000000001,138.3,1.22,1932,3303.84,9.8,6108,4.466,1.03,294.86813,44.283199,15.238
0,4.05943749,133.1883,0.914,3.245,105.4,2.11,1295,664.54,18.1,5051,3.978,1.655,290.63043,44.565601,13.514
0,6.39903778,134.7133,0.241,3.15,186.6,6.54,1780,2376.4,24.1,5178,3.286,4.856,283.47574,41.775318,13.507
0,0.739761008,131.80913,1.2359,7.588999999999999,292.1,9.67,839,117.05,34.7,3417,4.9,0.35,292.69855,37.778481,15.049
0,0.950735805,131.7794,0.57,1.1434,175.1,1.39,1908,3129.59,17.1,6039,4.478,1.005,282.92773,42.80608,15.156
0,2.17815935,132.02414,0.503,1.839,116.3,1.22,1561,1398.42,14.1,6258,4.413,1.098,287.96655,46.33849,14.975
0,0.7204606440000001,132.012909,1.272,1.7846,2111.5,37.33,2240,5954.82,117.2,6304,4.435,1.058,297.72214,48.710258,14.828
0,3.7948721,134.40039,1.168,1.713,305.1,16.1,1083,325.63,11.3,5883,4.58,0.7929999999999999,295.19568,48.567421,15.302
0,0.638437699,131.592552,0.904,0.3028,286.8,2.48,1709,2024.34,25.8,5073,4.5710000000000015,0.8240000000000001,294.63989,50.33419,15.23
0,3.47148164,133.7138,0.7190000000000001,4.6789999999999985,122.7,0.85,970,209.73,9.5,5297,4.626,0.716,290.84921,38.63184,15.795
1,85.75679190000002,162.71913999999995,0.713,5.695,159.1,2.99,528,18.44,16.9,5037,3.783,2.213,287.13489,47.488621,12.429
0,3.1339356,133.5458,0.768,4.477,203.7,1.58,1315,704.95,21.4,6137,4.46,1.018,294.11237,46.252708,15.725
1,2.55315031,132.44849,0.32,1.849,185.3,1.25,1312,699.7,15.4,5970,4.521,0.908,293.74326,45.761589,15.424
1,2.9365879460000004,133.03618,0.863,1.8952,279.6,1.77,1190,473.18,20.1,5455,4.421,0.909,290.74432,43.26078,15.404000000000002
0,1.33254212,132.0554,0.662,3.848,37.4,1.45,2694,12477.61,10.6,6613,3.87,2.237,294.71292,46.576221,13.0
0,0.918921494,131.68016,0.011,0.9425,321.0,1.49,1697,1960.12,23.7,5655,4.561,0.833,298.29953,44.78899000000001,15.606
0,12.4285576,133.7175,0.892,13.98,620.1,2.22,669,47.26,13.2,5492,4.604,0.752,300.56305,43.980068,15.663
0,1.2755113059999998,132.44654,0.011,1.889,69.3,0.84,1739,2160.97,10.3,5921,4.418,1.015,298.01016,43.37159000000001,15.083
1,2.94648935,132.42208,0.01,3.155,57.0,0.89,1497,1187.5,12.7,6481,4.378,1.171,288.16397,42.481079,14.144
0,1.227986164,131.84491,0.477,1.551,150.5,1.17,1673,1846.47,14.8,5746,4.435,0.931,300.23093,46.0452,14.966
0,2.11548883,132.00942,0.505,4.008,169.5,1.29,1426,978.38,17.6,5952,4.489,0.971,287.1896700000001,38.42382,15.627
0,2.17815196,132.02208000000002,0.32,2.445,245.0,1.09,1139,395.98,17.9,5357,4.634,0.7,287.96875,46.301659,15.916
0,342.315407,157.0157,0.1974,12.476,719.7,3.15,304,2.03,13.3,6425,4.373,1.164,298.05338,40.210739,15.091
0,1.089077224,132.02477,0.206,2.705,152.7,1.0,1458,1068.22,18.7,5118,4.547,0.83,287.98569,46.3484,15.472
0,1.288066288,133.273187,1.378,6.4616,10083.0,34.84,1310,692.0,230.7,5233,4.625,0.639,291.2486600000001,40.221352,15.313
1,6.98472143,135.99731,0.451,2.724,90.7,1.19,1059,297.15,11.7,5839,4.279,1.227,289.0739700000001,40.36600900000001,13.382
0,349.4104700000001,241.4685,0.2791,15.02,652.8,2.41,253,0.97,17.7,5878,4.512,0.945,285.85315,44.57222,15.345999999999998
0,0.93373458,131.53478,0.574,4.364,127.7,0.93,1573,1446.48,27.8,5335,4.577,0.804,292.91196,47.47504,14.76
0,1.33251948,132.0885,0.402,3.733,233.7,1.64,1751,2218.21,17.7,5926,4.381,1.058,294.54642,46.50787,16.334
0,160.4122022,262.40022,0.903,4.92,2538.0,4.45,270,1.26,24.4,5269,4.62,0.727,293.20773,41.698582,15.407
1,4.34195312,134.18767,0.118,2.5980000000000003,73.3,0.94,1236,552.7,10.6,6164,4.378,1.09,288.46909,46.78368,13.874
0,0.569961046,131.80273,0.343,1.446,44.2,1.04,2743,13463.04,18.9,5814,4.066,1.5490000000000002,298.46341,48.32185,13.333
0,1.33256979,132.05279,0.207,3.293,104.2,0.97,1692,1943.76,18.4,6089,4.495,0.95,295.19983,46.731731,15.377
1,3.60082855,134.037,0.395,1.938,296.3,1.36,927,174.45,17.9,4838,4.524,0.7959999999999999,285.17334,48.770039,15.311
0,0.760941405,131.62978,0.26,1.773,186.6,1.18,1817,2591.44,15.2,5629,4.553,0.87,296.47104,51.215221,15.855
0,137.665706,240.44616,0.041,3.732,536.9,15.41,720,63.38,11.7,4832,2.9530000000000003,6.897,288.0529200000001,38.93792,13.199000000000002
0,1.54038914,132.00494,0.043,1.683,71.8,0.84,1638,1701.3,9.1,5974,4.422,0.989,285.47534,38.099361,14.753
0,71.76236302,170.09508200000005,0.052000000000000005,29.435,8591.9,25.76,665,46.35,1134.3,5529,3.685,2.817,292.13428,46.202419,12.045
0,2.21316437,132.71281000000002,0.672,3.874,116.1,0.95,1374,841.98,27.9,5921,4.465,0.83,292.96982,45.905579,14.4
1,6.30558387,131.53058,0.601,2.619,193.1,2.52,1125,378.9,9.5,4934,3.927,1.756,292.95526,47.573101,15.056
0,8.4803326,135.8598,0.556,5.917999999999998,35.6,1.35,1390,882.07,11.0,6245,3.826,2.1790000000000003,298.82495,46.713531,12.797
0,0.750744255,132.18261,1.154,1.7921,170.6,17.07,2074,4387.1,50.4,6187,4.499,0.937,293.80884,48.36562,13.941
1,0.991659646,131.53686000000002,0.765,2.215,77.3,1.19,2102,4614.18,13.5,6117,4.315,1.244,294.4418,40.57167800000001,14.978
0,118.609553,172.0788,0.993,22.74,380.9,2.86,299,1.88,13.1,5017,4.5310000000000015,0.792,297.83713,42.079369,15.133
0,0.616386349,131.64315,0.226,0.8136,79.4,2.94,3552,37463.63,21.9,5665,3.58,3.266,299.41986,47.562832,12.985
0,7.07162308,136.46253000000002,0.331,2.587,123.0,1.42,1162,431.05,16.9,6313,4.24,1.259,293.2922700000001,38.2118,13.722
1,64.2729088,186.7353,0.908,12.136,1213.9,5.38,554,22.31,27.4,6341,4.2780000000000005,1.2990000000000002,294.45569,46.743561,15.589
1,3.4327371,132.92055,0.703,4.001,63.2,0.75,1134,390.57,15.3,5757,4.5360000000000005,0.8809999999999999,288.57358,51.472752,13.583
0,13.8452726,136.9596,0.5660000000000001,2.555,93.2,2.34,1276,626.93,10.4,6845,3.89,2.324,292.47888,38.657921,12.632
1,1.450889836,132.2306,0.333,1.753,135.7,1.21,1700,1970.75,15.7,6046,4.423,1.023,288.302,47.775551,15.369000000000002
1,5.72716067,133.96409,0.447,2.23,310.9,1.4,794,93.96,16.0,4838,4.524,0.7959999999999999,285.17334,48.770039,15.311
0,0.447861451,131.9752,0.4270000000000001,0.8541,265.4,1.42,2263,6221.08,20.3,5901,4.553,0.848,294.48499,38.352859,15.497
1,3.036208739,134.06146,0.111,0.9324,1820.5,1.4,520,17.31,26.0,3464,4.923,0.328,282.25021,44.921108,16.257
1,18.0541469,147.7943,0.175,4.587,283.1,1.51,635,38.57,19.3,5505,4.501,0.909,290.58612,46.642689,15.004
0,1.01530474,131.517946,1.245,8.7622,16445.0,64.77,2324,6918.45,1823.0,6428,4.226,1.44,295.88568,39.31599,13.647
1,1.538185321,132.49067,0.7,1.683,277.2,1.29,1234,547.92,15.2,5107,4.615,0.723,297.95297,40.806808,15.329
0,1.089076495,132.02703,0.597,2.274,43.7,0.75,2016,3923.24,15.3,6444,4.416,1.079,288.09009,46.322948,13.938
0,1.662710314,132.44468999999998,0.5770000000000001,1.83,85.9,2.16,2307,6700.6,23.8,6028,3.842,2.244,296.20578,44.660446,13.97
0,0.888478095,131.86943,0.452,1.5312,340.4,1.51,1665,1825.96,24.6,5553,4.577,0.8059999999999999,291.06168,51.404781,15.85
0,2.18242002,132.39594,0.721,4.103,69.7,0.7,1283,638.12,13.8,5808,4.583,0.7859999999999999,293.42361,42.917641,14.897
0,0.503999678,131.631544,0.962,0.5421,975.6,2.97,1605,1566.41,96.8,4898,4.686,0.568,293.9522100000001,45.31826,15.498
0,2.66588544,131.6037,0.276,5.004,167.0,0.98,1041,278.03,17.2,4965,4.5360000000000005,0.7709999999999999,291.98572,45.211441,15.382
1,7.61758198,137.50008,0.234,3.545,85.4,1.0,1020,255.32,13.4,6202,4.401,1.072,291.40781,48.017891,14.11
1,2.20923119,131.90288,0.11,2.392,59.8,0.84,1507,1217.79,14.3,5991,4.375,1.092,285.51294,38.079739,13.764
0,1.182862515,131.97137,0.284,2.928,22.3,1.26,2800,14544.87,16.5,6017,3.699,2.639,283.85291,45.48526,12.638
1,0.849906734,131.6741,0.64,1.141,124.3,0.59,1139,396.64,12.0,4296,4.7330000000000005,0.505,293.28802,43.514992,15.22
0,4.4408541,135.2744,0.005,8.083,33.9,1.74,1642,1719.2,12.0,5159,3.604,3.062,293.79684,45.16072800000001,13.263
1,8.18504859,134.554,0.601,4.673,97.6,0.93,892,149.41,12.5,5984,4.521,0.906,296.51666,44.608608,14.686
0,10.78438513,141.40685,1.18,1.408,233.6,75.04,1397,900.7,15.6,5575,3.516,3.515,299.2066700000001,45.64547,13.638
1,10.42317343,135.15208,0.8109999999999999,2.341,71.2,1.07,901,155.7,11.2,5767,4.287,1.135,288.66077,43.36808,13.455
0,0.566804221,131.82656,0.536,4.6389999999999985,166.0,0.85,1737,2149.42,31.0,5277,4.625,0.64,291.5868200000001,42.827621,15.776
0,2.0226580000000003,131.838,0.419,3.343,135.7,1.15,1482,1139.1,17.4,6091,4.487,0.967,293.6228,41.966492,15.572
0,0.519437968,131.78909,1.172,2.129,226.2,20.48,2402,7822.62,25.4,6181,4.464,1.006,299.0853600000001,40.774529,15.421
0,1.105095798,132.55178,0.295,2.624,141.7,0.89,1445,1025.9,17.4,5296,4.604,0.752,293.8278200000001,48.054241,15.815
0,10.2239787,135.4415,0.439,1.814,213.5,24.43,2364,7383.41,6.5,4673,2.412,16.823,286.77161,39.266941,13.188
0,2.18079098,132.39262,0.74,12.13,83.2,3.29,2767,13876.96,69.3,6911,3.661,3.339,286.04739,38.979851,10.008
1,13.0600399,144.33106999999995,0.495,2.8510000000000004,106.8,0.8,630,37.3,12.5,5168,4.566,0.769,291.62878,41.208599,13.942
0,0.641069613,132.14101000000002,0.061,1.033,78.6,0.86,2196,5512.38,10.5,6077,4.4510000000000005,0.961,299.60825,41.268341,14.098
0,1.21475168,131.7581,0.461,6.93,266.1,5.5,3302,28091.85,7.9,6732,3.632,3.276,299.08658,45.77682100000001,11.464
1,27.4784659,148.6101,0.008,7.5,83.2,1.52,736,69.3,12.3,5432,3.993,1.707,287.93719,46.418491,13.63
0,1.30627214,132.0858,0.57,5.144,95.4,0.87,1490,1161.23,10.3,5513,4.543,0.862,294.99649,39.629921,15.762
0,0.933732791,131.53707,0.022,3.056,96.9,0.9,1773,2344.56,13.8,5496,4.405,0.927,291.61646,48.775639,14.812
0,1.42856815,132.81461000000002,0.3097,2.132,59.5,0.64,1547,1352.91,11.8,5979,4.557,0.8220000000000001,290.4447600000001,48.462891,14.765999999999998
0,359.08368,415.3834,1.262,15.67,618.7,29.15,268,1.23,10.8,6256,4.493,0.932,291.18927,38.73115900000001,15.145
0,3.74784374,134.19156999999998,0.093,3.658,116.5,1.08,1226,534.57,12.8,6122,4.471,0.996,290.97906,50.258148,15.13
0,1.71028117,131.62618999999998,0.3720000000000001,2.61,111.6,0.91,1454,1055.42,13.8,5910,4.55,0.855,292.68515,41.905918,15.422
0,0.909314811,131.72281,0.722,2.2053,40.5,0.99,2503,9311.68,30.2,6508,4.163,1.4469999999999998,292.61426,41.437229,12.73
1,207.24785,213.03458,0.21,6.159,809.2,1.56,189,0.3,13.2,4339,4.711,0.5529999999999999,284.56689,49.01255,15.142
0,14.0801852,137.3331,0.308,3.402,90.7,1.04,798,95.62,6.9,5984,4.421,1.089,290.27658,41.269341,12.966
0,2.440839436,133.8407,1.253,0.968,509.5,21.29,986,223.8,14.4,4803,4.623,0.698,297.0590200000001,49.4785,15.877
0,3.28931936,133.90141,1.422,1.921,166.0,50.51,1364,818.01,11.1,6335,4.427,1.072,296.06665,39.938011,14.806
0,1.08195208,131.5252,0.257,4.807,33.6,0.47,1526,1275.68,12.4,5233,4.489,0.8240000000000001,299.0098,46.684738,13.880999999999998
0,0.512583041,131.77571,0.116,1.4980000000000002,114.3,1.07,2363,7320.09,17.1,6077,4.471,0.999,295.46341,46.01123,15.484000000000002
1,4.54586982,131.52442,0.563,1.756,76.5,0.65,868,134.21,24.4,5051,4.562,0.721,289.75229,41.634605,8.717
0,364.08733,287.6056,0.1702,14.09,372.0,1.39,211,0.47,8.8,5376,4.601,0.727,291.22043,43.574268,14.816
0,21.5819776,146.0691,0.036000000000000004,13.734000000000002,47.6,0.91,746,73.01,17.3,5601,4.144,1.342,289.61856,47.557968,11.981
0,3.08723626,132.90519,0.2516,2.615,101.9,1.2,1451,1046.77,12.1,6418,4.395,1.171,296.66855,43.540569,14.966
0,0.5925629689999999,131.9017,1.252,3.0869,1546.4,25.97,1967,3520.7,100.4,5728,4.575,0.804,291.91415,37.807819,15.784
0,5.81289843,131.5613,0.499,3.979,76.3,0.93,1102,348.61,9.5,6175,4.41,1.041,285.56747,38.040691,14.51
0,6.44173995,136.77753,0.3252,1.635,107.7,1.41,1175,451.14,10.5,6088,4.225,1.339,298.91083,42.18504,13.861
0,0.6311067220000001,131.89801,0.194,0.9942,49.2,0.63,1945,3367.19,17.6,5400,4.4430000000000005,0.898,295.66672,43.37035,13.572
1,114.336052,216.7966,0.529,14.077,239.8,2.09,429,8.02,13.0,5802,4.218,1.3159999999999998,290.14655,39.665821,15.015
0,0.63938062,131.894673,1.3769999999999998,1.2067,308.0,51.53,2566,10289.98,97.5,6607,4.363,1.204,293.52997,45.66433,13.725
0,0.566801045,131.79795,0.628,1.7499,188.3,1.42,2348,7209.06,34.9,6106,4.405,0.982,292.93552,42.824871,14.498
1,1.5184181,132.138,0.561,2.842,196.8,1.85,1926,3261.65,15.9,6302,4.259,1.269,289.87506,43.420959,14.118
0,0.96807117,132.44697,0.53,1.6769999999999998,104.8,0.72,1487,1157.58,15.4,5367,4.6389999999999985,0.687,300.2358700000001,44.76952,15.247
0,3.55661906,133.4975,0.384,5.396,23.3,0.72,1518,1254.47,11.4,6018,4.081,1.4580000000000002,297.09583,46.211021,12.84
1,101.952048,206.3499,0.084,5.9910000000000005,152.5,1.31,428,7.92,10.3,6210,4.407,1.054,297.27087,46.928421,13.658
0,2.41795911,132.5063,0.145,2.727,100.5,0.53,878,140.54,10.1,4623,4.7189999999999985,0.534,291.2000700000001,39.053982,15.121
0,2.78801663,132.5612,0.7959999999999999,17.354,14.0,0.91,2287,6451.74,21.8,7523,3.986,2.206,298.96481,44.45277,12.133
1,3.94660745,132.24892,0.278,2.705,309.4,1.4,981,218.91,12.7,5376,4.5760000000000005,0.8059999999999999,284.87134,49.77590900000001,15.923
0,4.99473798,136.1785,0.46,3.05,99.5,0.82,917,167.06,17.5,5406,4.569,0.8190000000000001,282.61804,46.78752100000001,13.819
1,6.18943952,134.78,0.334,2.3316,83.2,0.65,783,88.79,26.8,5051,4.562,0.721,289.75229,41.634605,8.717
1,8.70179611,138.24633,0.045,3.048,304.1,1.37,750,74.58,11.8,5295,4.548,0.8,295.9050299999999,45.40543,15.85
0,0.933747395,131.51671000000002,0.541,4.798,30.9,1.24,2596,10738.05,26.7,5574,3.818,2.174,292.79254,47.576721,12.877
1,6.1082945,131.8756,0.63,3.4930000000000003,61.1,1.06,1267,608.39,10.8,6720,4.316,1.289,295.17538,45.930908,13.606
0,119.72007,175.8762,0.025,9.48,115.6,1.26,410,6.67,9.0,5963,4.3210000000000015,1.176,291.16129,38.710602,13.59
0,1.27839331,132.0902,0.201,6.343,19.5,0.86,2853,15656.19,15.2,7758,4.106,1.918,294.46487,39.725391,13.107
0,0.58675746,131.75423999999998,1.183,1.508,143.8,19.91,2157,5080.59,18.4,5942,4.506,0.938,287.82877,42.061642,15.509
0,4.60690612,135.19221000000002,0.203,4.176,137.5,0.9,950,192.38,13.3,5529,4.583,0.775,284.65338,42.48835,15.069
0,1.50178705,131.56426000000002,0.359,2.9360000000000004,86.7,0.93,1617,1619.24,13.4,5964,4.471,0.987,295.19534,39.92725,15.028
0,17.445393499999998,135.7609,1.254,6.39,501.7,32.01,770,83.11,16.4,6260,4.433,1.063,291.9281,41.968441,15.954
0,1.4725859,132.92731,0.377,2.9530000000000003,84.4,0.93,1662,1801.98,13.3,6077,4.471,0.999,287.64566,48.638821,15.117
0,1.44438449,132.75645,0.466,2.704,75.4,1.08,1980,3622.28,10.8,6667,4.3580000000000005,1.213,294.04175,39.457371,14.815
0,2.48882685,132.12332,0.711,3.487,80.2,1.05,1477,1124.85,14.2,6246,4.433,1.092,293.26266,46.30888,14.768
0,0.968065631,131.97214,0.518,1.7719999999999998,92.5,0.68,1487,1157.58,14.0,5367,4.6389999999999985,0.687,300.2358700000001,44.76952,15.247
0,17.660465300000006,137.3914,0.6890000000000001,2.837,309.2,1.76,690,53.57,11.3,5910,4.505,0.94,293.05508,47.60673900000001,15.768
0,4.2059745,132.2828,0.115,8.006,41.2,0.75,1263,601.3,7.7,5960,4.291,1.163,298.4985,41.08337,14.734000000000002
0,0.566803216,131.80982,0.424,3.325,20.2,0.54,2642,11526.75,15.5,6473,4.33,1.182,291.78796,42.834099,13.449000000000002
0,37.809539,158.4002,0.03,7.5470000000000015,487.4,1.79,483,12.89,9.7,5595,4.57,0.82,289.77826,38.262741,15.752
1,5.17624997,133.7381,0.097,5.261,78.7,1.31,1243,565.42,13.4,5578,4.088,1.497,296.51205,49.72776,14.435
0,0.589458602,131.82156,0.086,0.8278,158.4,0.98,1848,2736.51,17.3,5286,4.517,0.7759999999999999,295.45059,50.54211,15.314
1,3.91794676,132.86383999999998,0.337,2.549,116.5,0.94,1030,266.81,13.5,5500,4.547,0.87,291.25027,45.655071,14.75
0,0.934181579,132.39491999999998,0.62,3.943,12.1,0.79,3268,26937.31,19.8,7624,4.029,2.152,292.77634,38.39397,11.219
0,21.532491500000006,131.87749,0.5366,4.1560000000000015,100.5,1.47,876,139.32,12.1,6737,4.228,1.41,295.85782,41.415691,13.41
0,3.74779583,134.2022,0.39,3.157,88.5,1.06,1324,725.94,14.4,6341,4.409,1.111,291.06143,50.22694,14.416
0,0.91842238,131.5859,1.186,5.664,162.9,16.07,1525,1280.4,12.9,5288,4.613,0.74,289.72168,45.43975800000001,15.899
1,9.74048508,134.87916,0.89,1.6993,121.4,0.95,673,48.52,25.8,5051,4.562,0.721,289.75229,41.634605,8.717
0,5.35745121,131.62784,0.119,2.592,78.2,1.65,1457,1065.83,16.4,6123,3.982,1.86,298.45123,46.620861,12.595999999999998
0,2.16132662,131.90236000000002,0.778,4.487,112.2,0.5,687,52.58,25.3,3754,4.8180000000000005,0.43,291.54214,48.991192,14.751
1,6.76289308,135.6771,0.5529999999999999,6.204,50.9,1.21,1337,754.37,14.6,6547,4.122,1.63,286.54364,45.304871,13.499
0,1.09844642,132.4402,0.727,1.528,45.0,1.73,2921,17139.77,15.1,6403,3.772,2.391,298.90598,47.611359,13.19
0,25.94947,148.9734,0.6779999999999999,15.7,238.3,1.22,508,15.74,8.2,5348,4.609,0.748,293.73605,38.940041,15.908
0,1.8789138,133.06338,0.536,4.279,30.2,1.9,3330,29112.69,17.8,8046,3.704,3.339,297.23672,40.034039,12.95
0,0.514771509,131.94435,0.222,1.256,43.4,0.57,2113,4749.21,12.0,5730,4.545,0.87,298.22543,40.783989,14.198
0,5.00749378,134.69035,0.206,2.898,56.6,1.68,1499,1192.26,14.7,5242,3.644,2.2430000000000003,291.39969,44.473099,12.938
1,196.436796,173.692,0.019,8.556000000000001,631.9,2.33,292,1.72,14.4,5462,4.452,0.946,286.3782700000001,43.07325,15.139
0,0.566810643,131.80277,0.315,3.471,45.6,0.52,1976,3605.07,17.2,5776,4.598,0.758,291.27859,42.53738,14.844
0,2.21030572,133.57674,0.233,2.492,92.0,1.06,1572,1440.34,11.4,6355,4.418,1.09,286.83643,46.28850900000001,14.886
0,5.99321872,133.6359,0.02,3.92,203.2,1.23,952,194.41,9.5,5853,4.544,0.868,296.52655,39.49091,15.512
0,0.70544189,131.6954,0.328,1.7719999999999998,133.5,1.04,1960,3481.65,13.9,5838,4.529,0.897,289.97791,50.668259,15.826
0,0.933728755,131.54241000000002,0.645,4.363,13.5,0.72,2777,14057.75,17.9,6652,4.0360000000000005,1.863,292.83698,47.55394,10.959
0,0.7345737659999999,131.59872,0.044,1.295,68.4,0.86,2061,4270.04,11.4,5602,4.325,1.051,300.94925,45.24795200000001,14.617
0,289.86046,258.5572,0.3711,11.103,234.5,1.5,279,1.43,10.3,5914,4.4510000000000005,0.971,293.06857,42.957211,13.696
0,1.332580225,132.03999,0.519,2.057,46.3,2.18,3111,22103.67,16.4,6858,3.731,3.096,294.51309,46.500759,13.922
0,68.538296,186.21716,0.002,3.627,1087.0,25.77,1031,267.17,11.3,4687,2.613,8.123,288.03705,39.208988,13.983
0,0.643007769,131.68588,0.012,0.69,68.1,0.35,1070,311.13,10.3,3925,4.825,0.421,289.07382,40.977531,14.8
0,77.915425,160.9193,0.448,8.274,178.8,1.17,367,4.28,9.2,5135,4.464,0.8740000000000001,297.04208,39.912231,14.316
0,3.74786694,134.17739,0.49,3.632,80.9,0.89,1176,451.72,19.1,5957,4.498,0.971,291.00818,50.255589,13.567
0,0.913244995,132.18552,0.28600000000000003,0.4931,47.8,0.77,1967,3541.46,10.2,5923,4.402,1.0490000000000002,284.91156,39.298618,13.343
0,0.584148495,131.84461000000002,0.584,1.6192,66.2,0.87,2130,4882.9,21.9,5427,4.347,1.031,292.97867,42.056492,13.949000000000002
0,0.579770948,132.08130400000002,0.946,1.0377,467.9,2.4,1953,3425.06,44.3,5561,4.561,0.8540000000000001,281.04361,42.975761,15.298
0,0.92225589,131.8088,0.992,4.227,33.0,1.29,2206,5614.19,7.1,5631,4.114,1.485,286.37338,37.919003,12.352
0,0.75499096,131.8315,0.322,2.485,215.8,1.39,1949,3403.34,9.9,5743,4.466,0.946,284.34848,40.690659,15.708
0,1.428596987,132.79165,0.7017,2.1401,50.0,1.62,2637,11425.1,26.1,6745,3.901,2.144,290.73431,48.16341,12.619000000000002
0,43.0759115,160.13883,1.256,90.95,3452.0,213.46,1032,268.5,323.1,4766,2.919,5.915,294.88538,39.08420200000001,9.927
0,1.02087831,131.66089,0.14800000000000002,2.4290000000000003,33.4,0.64,1903,3115.14,9.9,5750,4.337,1.106,290.89783,37.97277800000001,14.103
0,1.26132769,132.4274,0.289,1.244,109.7,0.14,447,9.46,9.9,2900,5.224,0.132,288.11703,38.437733,15.918
0,1.1578141000000002,132.43684,0.564,3.253,54.8,1.24,2133,4895.77,27.8,5412,3.941,1.629,296.97321,43.394669,13.548
0,24.1876477,145.8464,1.8212,2.654,194.8,118.8,782,88.31,11.4,6437,4.273,1.31,291.75128,38.034431,13.544
0,2.44926655,132.82121,0.253,2.988,108.2,0.76,1033,269.06,10.7,4840,4.551,0.7490000000000001,294.60608,39.920361,15.238
0,2.17812826,132.03068000000002,0.344,2.6010000000000004,100.8,0.81,1206,500.27,10.4,5426,4.579,0.805,287.14621,47.183529,15.613
0,1.33259494,132.0286,0.104,2.783,92.7,0.89,1665,1814.46,7.8,6063,4.51,0.918,294.88477,46.646591,15.165
0,2.05048377,133.2849,0.013,3.67,60.5,0.66,1339,761.65,14.3,5568,4.4510000000000005,0.8540000000000001,287.17123,39.388329,14.352
0,1.19550618,132.3006,0.483,3.337,26.9,0.78,2152,5062.04,13.3,6088,4.15,1.463,297.53574,41.94057100000001,13.45
0,0.6830829979999999,131.73271,0.6940000000000001,4.409,143.3,9.92,6757,492690.35,26.1,8247,3.17,7.762,284.49561,44.988121,8.163
0,0.791771167,131.523083,1.224,2.4463,509.2,82.71,3419,32163.04,82.4,6218,3.678,3.07,291.48654,39.211723,13.852
0,0.894172544,131.51006,0.162,0.8302,86.2,0.68,1461,1070.89,16.9,4982,4.591,0.736,289.75653,46.952888,14.251
0,1.68207624,132.12513,0.56,1.519,54.7,1.01,1980,3646.1,11.1,6495,4.191,1.311,298.2379200000001,48.175758,13.753
0,0.969602551,131.93121000000002,0.415,1.7280000000000002,111.0,0.69,1334,750.09,10.4,4856,4.643,0.66,295.14267,39.93071,15.522
0,9.25801294,132.88335,0.18600000000000005,2.854,88.1,1.73,1229,539.51,12.9,6200,3.977,1.834,299.51422,41.220589,13.49
0,25.9554044,148.7989,0.952,8.491,122.7,1.46,656,43.9,11.6,6058,4.408,1.038,293.72696,39.0368,14.145
0,0.93479255,131.88578,1.2,4.5838,247.5,24.75,2040,4108.03,78.3,6018,4.33,1.053,295.1897600000001,42.523319,14.198
0,8.2344072,137.4733,0.812,2.8080000000000003,59.2,1.49,1263,601.05,11.5,6148,3.964,1.741,293.44537,38.929588,12.88
0,3.5564279,133.5377,0.359,6.997999999999998,131.4,0.8,972,211.41,12.3,5404,4.638,0.6940000000000001,297.19739,46.22826,15.927
0,0.566796775,131.83811,0.974,5.471,144.1,0.61,931,176.94,32.2,3453,4.892,0.358,291.08929,42.590969,15.51
